$GPGGA,093906.00,2258.9264039,N,11321.6896395,E,5,08,3.5,57.1997,M,-6.0484,M,2.0,0000*68
$GPGGA,093907.00,2258.9266063,N,11321.6893838,E,5,08,3.5,57.5159,M,-6.0484,M,2.0,0000*63
$GPGGA,093908.00,2258.9268162,N,11321.6891017,E,5,08,3.5,57.8734,M,-6.0484,M,2.0,0000*65
$GPGGA,093909.00,2258.9270072,N,11321.6888471,E,5,08,3.5,58.2146,M,-6.0485,M,2.0,0000*66
$GPGGA,093910.00,2258.9271689,N,11321.6886524,E,5,08,3.5,58.4482,M,-6.0485,M,2.0,0000*69
$GPGGA,093911.00,2258.9273254,N,11321.6884795,E,5,08,3.5,58.6072,M,-6.0485,M,2.0,0000*6D
$GPGGA,093912.00,2258.9274588,N,11321.6883244,E,5,08,3.5,58.7481,M,-6.0485,M,2.0,0000*68
$GPGGA,093913.00,2258.9276096,N,11321.6881429,E,5,08,3.5,58.9225,M,-6.0485,M,2.0,0000*68
$GPGGA,093914.00,2258.9277494,N,11321.6879644,E,5,08,3.5,59.0963,M,-6.0485,M,2.0,0000*67
$GPGGA,093915.00,2258.9278717,N,11321.6878168,E,5,08,3.5,59.2428,M,-6.0486,M,2.0,0000*6A
$GPGGA,093916.00,2258.9279890,N,11321.6876600,E,5,08,3.5,59.4548,M,-6.0486,M,2.0,0000*6E
$GPGGA,093917.00,2258.9280970,N,11321.6875066,E,5,08,3.5,59.6655,M,-6.0486,M,2.0,0000*6E
$GPGGA,093918.00,2258.9282011,N,11321.6873469,E,5,08,3.5,59.9218,M,-6.0486,M,2.0,0000*62
$GPGGA,093919.00,2258.9282987,N,11321.6871927,E,5,08,3.5,60.1789,M,-6.0486,M,2.0,0000*6F
$GPGGA,093920.00,2258.9284029,N,11321.6870464,E,5,08,3.5,60.4183,M,-6.0486,M,2.0,0000*6C
$GPGGA,093921.00,2258.9240576,N,11321.6924875,E,2,13,1.1,52.3733,M,-6.0480,M,2.0,0000*60
$GPGGA,093922.00,2258.9283377,N,11321.6870817,E,5,08,3.5,60.4424,M,-6.0486,M,2.0,0000*61
$GPGGA,093923.00,2258.9240665,N,11321.6924766,E,2,13,1.1,52.3741,M,-6.0480,M,2.0,0000*6B
$GPGGA,093924.00,2258.9282228,N,11321.6871887,E,5,08,3.5,60.3423,M,-6.0486,M,2.0,0000*65
$GPGGA,093925.00,2258.9281458,N,11321.6873054,E,5,08,3.5,60.1355,M,-6.0486,M,2.0,0000*66
$GPGGA,093926.00,2258.9280111,N,11321.6874946,E,5,08,3.5,59.8414,M,-6.0486,M,2.0,0000*60
$GPGGA,093927.00,2258.9278687,N,11321.6876822,E,5,08,3.5,59.5707,M,-6.0486,M,2.0,0000*63
$GPGGA,093928.00,2258.9277298,N,11321.6878577,E,5,08,3.5,59.3150,M,-6.0485,M,2.0,0000*6B
$GPGGA,093929.00,2258.9276008,N,11321.6880303,E,5,08,3.5,59.0642,M,-6.0485,M,2.0,0000*65
$GPGGA,093930.00,2258.9274777,N,11321.6882013,E,5,08,3.5,58.8260,M,-6.0485,M,2.0,0000*6D
$GPGGA,093931.00,2258.9273404,N,11321.6883800,E,5,08,3.5,58.5762,M,-6.0485,M,2.0,0000*6D
$GPGGA,093932.00,2258.9241498,N,11321.6923515,E,2,14,0.9,52.5120,M,-6.0480,M,2.0,0000*62
$GPGGA,093933.00,2258.9271495,N,11321.6886053,E,5,08,3.5,58.2715,M,-6.0485,M,2.0,0000*69
$GPGGA,093934.00,2258.9270002,N,11321.6887893,E,5,08,3.5,58.0080,M,-6.0485,M,2.0,0000*69
$GPGGA,093935.00,2258.9268526,N,11321.6889670,E,5,08,3.5,57.7716,M,-6.0484,M,2.0,0000*6E
$GPGGA,093936.00,2258.9267223,N,11321.6891217,E,5,08,3.5,57.5342,M,-6.0484,M,2.0,0000*6B
$GPGGA,093937.00,2258.9265998,N,11321.6892689,E,5,08,3.5,57.3074,M,-6.0484,M,2.0,0000*63
$GPGGA,093938.00,2258.9264737,N,11321.6894197,E,5,08,3.5,57.1114,M,-6.0484,M,2.0,0000*6D
$GPGGA,093939.00,2258.9263435,N,11321.6895825,E,5,08,3.5,56.8941,M,-6.0484,M,2.0,0000*6B
$GPGGA,093940.00,2258.9240795,N,11321.6922498,E,2,12,1.2,52.4190,M,-6.0481,M,2.0,0000*6A
$GPGGA,093941.00,2258.9237334,N,11321.6926571,E,2,12,1.2,51.7306,M,-6.0481,M,2.0,0000*6B
$GPGGA,093942.00,2258.9237213,N,11321.6926619,E,2,13,1.1,51.6964,M,-6.0481,M,2.0,0000*6C
$GPGGA,093943.00,2258.9261723,N,11321.6898033,E,5,08,3.4,56.6070,M,-6.0484,M,2.0,0000*66
$GPGGA,093944.00,2258.9260726,N,11321.6899459,E,5,08,3.4,56.3703,M,-6.0483,M,2.0,0000*6D
$GPGGA,093945.00,2258.9259711,N,11321.6900913,E,5,08,3.4,56.1432,M,-6.0483,M,2.0,0000*63
$GPGGA,093946.00,2258.9258536,N,11321.6902364,E,5,08,3.4,55.9374,M,-6.0483,M,2.0,0000*60
$GPGGA,093947.00,2258.9240124,N,11321.6922532,E,2,12,1.2,52.3670,M,-6.0481,M,2.0,0000*6E
$GPGGA,093948.00,2258.9237177,N,11321.6925647,E,2,11,1.6,51.8084,M,-6.0481,M,2.0,0000*63
$GPGGA,093949.00,2258.9236907,N,11321.6925667,E,2,11,1.6,51.7929,M,-6.0481,M,2.0,0000*6F
$GPGGA,093950.00,2258.9236825,N,11321.6925599,E,2,13,1.0,51.8045,M,-6.0481,M,2.0,0000*6C
